Date,Andaman and Nicobar Islands,Andhra Pradesh,Arunachal Pradesh,Assam,Bihar,Chandigarh,Chhattisgarh,Dadra and Nagar Haveli,Daman and Diu,Delhi,Goa,Gujarat,Haryana,Himachal Pradesh,Jammu and Kashmir,Jharkhand,Karnataka,Kerala,Lakshadweep,Madhya Pradesh,Maharashtra,Manipur,Meghalaya,Mizoram,Nagaland,Odisha,Puducherry,Punjab,Rajasthan,Sikkim,Tamil Nadu,Telangana,Tripura,Uttar Pradesh,Uttarakhand,West Bengal,AMNSIL,Damodar Valley Corporation,Total
2022-11-16,,181.8,2.3,27.2,78.3,3.3,84.6,,,67.2,12.6,397.7,130.7,33.2,54.7,26.9,211.6,76.2,,301.6,535.5,2.9,6.5,1.9,2.3,93.8,9.3,124.3,293.0,1.8,281.1,168.7,3.3,296.6,36.8,124.2,17.6,70.8,3787.4
2022-11-17,,184.4,2.2,27.3,77.7,3.3,81.7,,,67.0,12.5,397.7,131.5,32.9,54.4,26.8,213.1,77.0,,304.5,533.7,2.9,6.5,1.9,2.2,94.0,8.9,124.5,299.1,1.8,283.6,166.6,3.9,295.4,36.4,123.8,17.4,69.5,3792.8
2022-11-18,,184.2,2.2,26.6,79.1,3.3,85.7,,,66.7,12.2,401.5,131.3,33.4,55.9,26.4,216.0,76.1,,305.1,522.3,2.9,6.5,2.0,2.2,91.8,8.5,124.6,297.7,1.8,292.7,168.5,3.8,298.7,37.0,123.8,17.5,69.7,3804.4
2022-11-19,,184.0,2.3,26.4,78.9,3.3,83.8,,,62.5,11.5,394.1,129.8,33.1,55.5,27.4,213.9,74.1,,305.6,518.6,2.9,6.7,1.9,2.1,94.6,8.5,128.0,297.7,1.6,281.0,162.0,3.9,300.0,36.4,121.0,15.3,69.1,3764.2
2022-11-20,,180.9,2.2,24.5,76.7,3.0,83.4,,,60.6,10.4,379.9,118.1,30.8,56.1,27.4,199.0,67.6,,304.2,498.6,2.9,6.4,1.8,2.1,95.1,7.8,119.8,290.8,1.3,256.4,156.1,3.8,295.1,35.5,111.7,16.8,68.4,3620.5000000000005
2022-11-21,,176.1,2.2,26.0,77.3,3.2,83.6,,,64.0,10.5,398.2,127.7,32.8,55.4,27.1,214.5,73.6,,304.1,510.5,2.8,6.7,1.8,2.1,98.3,8.0,124.5,299.0,1.7,283.1,162.9,3.9,301.0,35.9,120.0,17.3,67.9,3749.9000000000005
2022-11-22,,178.4,2.1,26.3,79.2,3.3,85.1,,,66.0,11.0,397.5,131.6,33.1,56.0,27.3,214.3,74.7,,305.4,522.7,2.9,6.7,1.8,2.2,97.3,8.6,128.9,299.4,1.8,291.5,166.7,3.9,304.5,36.7,122.6,17.1,70.2,3803.7999999999997
2022-11-23,,174.6,2.3,26.5,80.5,3.4,86.0,,,65.2,11.5,390.6,133.9,33.9,56.7,27.3,207.3,74.5,,309.5,530.9,2.9,6.8,1.9,2.2,102.2,8.6,131.1,293.7,1.8,301.5,170.7,3.8,305.4,37.9,122.2,17.2,70.0,3821.6
2022-11-24,,178.5,2.2,26.8,78.5,3.4,86.8,,,65.7,13.2,400.5,135.0,33.2,55.1,27.0,199.0,74.8,,309.4,531.8,2.9,6.8,1.9,2.2,101.0,8.6,135.7,298.0,1.8,303.9,172.9,3.8,307.7,37.7,121.9,16.5,69.6,3841.2000000000003
2022-11-25,,182.2,2.2,26.7,82.6,3.4,86.4,,,68.0,13.6,398.0,134.9,33.4,56.9,25.9,206.2,75.9,,309.4,537.5,2.9,6.9,1.8,2.2,100.8,8.9,138.2,303.4,1.8,312.5,174.7,3.8,305.3,38.4,121.6,16.9,69.0,3878.6
2022-11-26,,184.2,2.2,26.4,78.6,3.3,85.7,,,63.1,12.2,395.0,134.7,33.6,55.7,27.6,204.4,76.9,,308.3,539.7,2.9,7.0,1.9,2.2,103.9,8.9,136.3,301.3,1.7,312.0,170.8,4.4,300.4,37.2,120.2,17.7,69.8,3857.5
2022-11-27,,181.4,2.1,24.7,78.4,3.0,86.2,,,61.0,11.1,380.1,122.2,31.7,55.9,26.9,192.7,69.9,,305.6,526.7,2.9,6.9,1.8,2.0,104.3,8.4,128.7,301.4,1.4,279.3,163.5,3.8,296.0,34.4,111.4,17.6,66.6,3716.2
2022-11-28,,183.8,2.2,25.3,77.0,3.3,86.1,,,65.0,12.1,392.4,129.7,33.1,56.5,27.3,211.6,74.7,,305.6,538.8,2.9,7.0,1.9,2.3,98.9,8.4,134.2,301.3,1.7,298.3,170.8,3.9,298.6,36.7,117.4,17.5,68.0,3821.2000000000007
2022-11-29,,184.6,2.2,26.2,78.1,3.4,87.2,,,65.2,12.2,393.8,135.7,33.4,56.9,27.2,198.3,76.0,,309.7,538.6,2.9,6.7,1.9,2.2,93.8,8.3,135.2,305.4,1.8,303.3,171.0,4.2,301.6,37.4,119.7,17.8,69.5,3838.7999999999997
2022-12-01,,191.2,2.5,26.4,76.8,3.4,87.8,,,66.5,13.0,378.4,134.6,33.8,55.9,26.0,218.5,76.9,,308.4,529.3,2.8,6.7,1.8,2.2,93.5,8.7,135.3,302.3,1.8,303.1,175.8,4.1,292.3,37.0,117.5,17.0,67.0,3824.899999999999
2022-12-03,,193.7,2.0,25.8,76.7,3.4,85.8,,,65.4,13.4,395.7,135.3,33.6,56.2,26.3,219.0,78.4,,309.2,541.9,2.9,6.7,1.9,2.4,95.8,8.8,137.3,304.1,1.6,306.2,180.6,3.9,288.9,37.1,114.1,17.6,71.7,3870.4
2022-12-04,,190.9,1.9,25.2,78.2,3.1,87.3,,,59.8,12.4,377.1,119.2,31.3,55.4,27.3,206.1,70.1,,307.6,536.1,2.6,6.7,1.7,2.1,103.8,7.5,135.8,299.6,1.4,264.0,175.0,3.6,292.3,34.8,105.3,18.1,69.5,3738.9
2022-12-05,,193.6,2.2,25.1,77.6,3.4,87.0,,,65.3,13.0,378.5,133.0,33.2,57.2,29.7,224.3,76.0,,308.2,547.1,2.9,6.9,1.8,2.3,100.8,7.9,135.9,297.8,1.7,287.1,180.3,3.7,296.7,37.0,114.4,17.6,67.8,3843.8
2022-12-06,,189.4,2.2,25.2,79.7,3.4,88.1,,,67.1,12.6,389.6,137.6,34.4,57.7,27.4,224.2,77.7,,310.2,554.6,3.0,6.9,1.9,2.4,94.9,8.1,140.3,305.6,1.8,297.4,183.4,3.7,301.7,38.0,120.6,17.2,68.7,3904.4
2022-12-07,,183.2,2.3,26.3,79.1,3.5,88.7,,,67.9,13.0,389.6,139.2,34.7,57.2,27.7,223.9,77.6,,308.3,554.7,3.0,6.8,1.9,2.3,93.5,7.9,143.2,305.0,1.9,295.1,184.9,3.8,302.5,38.6,122.1,17.8,69.9,3904.8000000000006
2022-12-08,,183.1,2.4,26.1,78.1,3.5,89.6,,,67.4,12.5,389.1,138.9,34.9,58.1,26.3,219.6,75.8,,307.3,546.4,3.1,7.0,1.8,2.3,90.5,7.0,141.9,302.7,1.8,283.1,183.6,3.7,302.8,37.2,121.6,18.0,69.6,3864.500000000001
2022-12-09,,170.0,2.4,26.5,80.0,3.6,90.9,,,68.6,12.3,384.4,140.2,34.3,58.1,27.3,214.5,74.1,,309.3,521.8,3.1,7.1,1.8,2.3,91.5,6.5,145.0,308.5,1.9,252.1,184.7,3.7,308.0,38.8,119.6,17.4,70.3,3807.8
2022-12-10,,149.5,2.4,26.1,80.2,3.5,90.6,,,64.5,12.3,381.1,141.1,34.3,57.1,27.3,193.6,71.0,,311.1,521.6,3.2,7.1,1.9,2.3,93.1,6.3,144.1,301.3,1.7,236.3,178.1,3.6,307.4,38.8,119.3,17.7,71.1,3727.6000000000004
2022-12-11,,147.4,2.3,24.1,81.7,3.2,91.9,,,62.8,12.4,368.5,127.5,30.7,56.5,28.4,152.3,64.0,,308.4,513.4,3.1,6.8,1.9,2.2,95.3,7.0,139.1,300.8,1.4,239.5,170.8,3.6,301.1,35.8,113.4,17.4,69.1,3609.8999999999996
2022-12-12,,155.8,2.3,25.5,80.6,3.4,92.6,,,65.8,13.0,391.2,138.3,33.8,58.1,26.8,166.0,68.4,,311.0,532.8,3.1,6.8,1.8,2.3,94.8,7.7,137.7,303.2,1.8,261.6,178.1,3.6,308.0,38.1,119.9,17.7,69.1,3747.8000000000006
2022-12-13,,159.5,2.3,25.7,81.4,3.5,95.1,,,67.1,13.1,398.3,142.7,34.4,58.4,26.6,169.3,70.5,,301.0,550.2,3.1,6.4,1.8,2.2,93.1,8.2,141.2,307.9,1.9,270.9,185.9,3.7,311.4,41.2,124.2,17.7,69.0,3816.7
2022-12-14,,165.4,2.3,25.8,82.1,3.6,96.5,,,69.7,12.8,394.4,144.1,35.4,58.7,28.0,172.8,71.5,,304.0,551.6,3.3,7.0,1.9,2.3,93.6,8.3,139.9,311.2,1.9,278.5,192.5,3.7,312.2,40.6,126.7,15.9,68.8,3855.1
2022-12-15,,166.8,2.3,25.7,79.7,3.5,98.4,,,67.7,13.6,395.9,142.7,34.4,58.0,27.4,179.3,71.5,,298.7,547.3,3.3,7.0,1.9,2.4,94.7,8.6,137.0,303.8,1.9,282.8,198.8,3.8,316.5,40.8,124.6,17.8,69.6,3856.2
2022-12-16,,173.5,2.3,25.6,83.9,3.7,99.4,,,71.2,13.0,400.6,145.5,32.8,59.2,27.7,185.0,71.0,,305.6,552.6,3.3,7.0,1.9,2.4,93.1,8.5,134.8,301.1,1.9,293.3,203.8,3.8,314.0,40.6,124.5,17.7,70.4,3902.4000000000005
2022-12-17,,176.5,2.4,25.4,83.8,3.7,99.4,,,67.4,13.3,405.8,143.2,34.7,58.2,28.1,192.5,72.5,,312.7,559.0,3.3,7.0,1.9,2.4,92.6,8.8,137.4,306.6,1.8,285.4,205.3,3.7,320.7,40.3,123.2,17.8,71.1,3936.0
2022-12-18,,170.8,2.4,23.5,84.9,3.4,98.7,,,66.5,12.0,387.5,131.6,32.7,58.7,29.4,176.2,66.7,,311.9,532.6,3.3,6.9,1.9,2.3,91.0,7.9,131.0,313.0,1.5,268.9,200.8,3.5,316.6,37.9,122.0,18.1,70.0,3813.0000000000005
2022-12-19,,173.9,2.3,24.9,83.3,3.7,98.6,,,68.8,11.6,394.1,139.2,33.7,58.1,29.2,199.8,73.9,,315.3,544.4,3.3,6.8,2.0,2.4,96.1,8.5,133.9,306.3,1.9,294.3,206.4,3.6,314.3,38.7,121.8,18.0,69.2,3908.1000000000004
2022-12-20,,178.3,2.4,24.9,85.0,3.9,100.5,,,70.4,12.7,405.6,140.7,34.3,58.7,28.7,208.5,76.3,,320.2,551.2,3.2,7.0,2.0,2.4,97.0,8.6,125.0,311.9,2.0,302.4,208.2,3.7,302.7,41.3,120.7,17.6,71.1,3968.4
2022-12-21,,181.5,2.4,25.4,82.8,4.0,100.6,,,72.8,12.6,396.1,148.0,34.9,58.7,29.2,212.0,78.3,,324.5,556.9,3.3,6.7,1.9,2.4,94.5,8.6,137.8,310.9,2.0,310.0,211.0,3.7,319.2,41.1,120.7,17.3,72.1,4023.9999999999995
2022-12-22,,183.0,2.5,25.5,81.7,4.1,101.9,,,73.7,13.3,395.9,148.2,35.4,59.8,27.5,218.3,77.1,,325.2,557.9,3.4,7.0,2.0,2.2,92.1,8.5,142.8,309.9,1.9,314.1,213.7,3.7,325.9,41.4,124.0,15.6,71.3,4050.3999999999996
2022-12-23,,182.6,2.4,25.8,86.1,4.2,103.1,,,75.9,12.2,394.8,145.4,35.9,60.6,28.5,222.6,75.8,,326.5,551.1,3.4,7.0,2.0,2.4,91.7,8.4,145.6,302.2,1.9,301.7,217.3,3.8,332.4,41.6,124.5,16.3,71.2,4046.6000000000004
2022-12-24,,184.2,2.4,25.7,83.1,4.2,101.5,,,73.3,13.1,389.4,145.3,35.8,61.2,26.7,216.3,74.2,,326.0,539.9,3.4,7.4,2.1,2.4,93.1,8.6,148.6,304.6,1.8,319.3,217.8,3.8,327.8,41.6,123.5,16.7,73.6,4038.0000000000005
2022-12-25,,175.9,2.3,23.7,85.6,4.2,101.5,,,72.3,11.4,373.0,132.5,33.4,61.6,28.1,196.8,67.1,,322.1,521.9,3.3,7.0,1.9,2.3,101.5,7.9,139.1,301.0,1.5,268.3,214.3,3.6,326.9,40.5,115.2,15.8,70.3,3872.3
2022-12-26,,179.2,2.4,25.4,86.2,4.5,101.4,,,78.8,12.8,383.1,141.8,35.3,61.9,27.6,203.9,76.3,,324.2,533.0,3.4,7.2,1.8,2.3,101.8,8.6,144.4,304.0,1.8,276.3,220.8,3.7,330.7,41.1,120.2,16.0,71.6,3972.7
2022-12-27,,187.0,2.3,25.2,85.8,3.9,103.5,,,80.9,13.4,385.1,143.6,35.8,62.0,27.4,209.8,78.9,,324.9,550.4,3.0,7.3,2.0,2.1,94.9,8.7,145.6,310.7,1.9,286.4,225.6,3.6,336.8,43.5,122.4,17.2,69.4,4040.8999999999996
2022-12-27,,187.0,2.3,25.2,85.8,3.9,103.5,,,80.9,13.4,385.1,143.6,35.8,62.0,27.4,209.8,78.9,,324.9,550.4,3.0,7.3,2.0,2.1,94.9,8.7,145.6,310.7,1.9,286.4,225.6,3.6,336.8,43.5,122.4,17.2,69.4,4040.8999999999996
2022-12-28,,192.6,2.4,25.9,86.3,4.5,102.9,,,80.3,14.2,381.9,144.6,36.2,62.5,28.4,219.6,80.1,,324.5,554.2,3.3,7.3,2.0,2.3,95.2,8.7,142.9,309.0,1.9,292.5,230.8,3.6,342.4,43.4,124.3,16.4,71.4,4078.4
2022-12-29,,198.4,2.4,26.0,89.8,4.6,103.3,,,78.8,14.5,391.7,142.7,36.5,61.0,27.0,223.2,80.5,,325.1,548.7,3.4,7.4,2.0,2.3,95.7,7.9,139.6,308.2,1.9,303.3,231.7,3.7,346.8,45.3,123.8,15.9,72.1,4104.099999999999
2022-12-30,,200.4,2.5,26.7,92.0,4.7,104.1,,,79.0,14.4,390.8,141.6,35.5,56.7,29.7,228.9,79.2,,327.1,549.4,3.5,7.5,2.1,2.2,96.4,8.9,143.2,312.1,2.0,303.5,235.0,3.8,348.5,45.1,123.1,16.1,72.0,4127.700000000001
2022-12-31,,199.7,2.6,26.2,90.6,4.0,103.4,,,73.9,14.0,382.5,138.4,35.7,62.0,30.3,227.7,76.6,,325.6,537.4,3.6,7.7,2.2,2.3,96.3,8.6,144.4,311.8,1.9,301.6,232.1,3.8,340.6,42.5,122.6,16.8,72.8,4081.4
2023-01-01,,190.8,2.6,24.5,91.3,4.1,99.8,,,73.7,12.1,356.9,125.2,34.0,63.0,28.5,214.6,69.0,,310.2,506.8,3.4,7.2,2.1,2.0,89.5,7.8,140.0,304.9,1.6,269.0,222.3,3.7,332.7,41.3,111.9,17.1,71.3,3871.899999999999
2023-01-02,,195.6,2.5,24.5,89.0,4.8,100.9,,,78.2,12.5,376.7,139.2,34.2,61.7,27.2,225.3,75.2,,312.4,532.5,3.1,7.1,2.0,1.9,93.7,8.2,141.2,299.4,2.0,298.4,229.2,3.6,340.9,42.5,120.6,16.3,70.3,4010.2999999999997
2023-01-03,,198.4,2.6,25.8,95.5,4.8,103.2,,,81.4,14.7,380.4,147.6,34.7,63.7,30.0,229.2,75.8,,319.3,541.4,3.6,7.4,2.1,2.0,98.0,8.5,150.5,305.2,2.0,308.5,233.1,3.8,354.9,44.1,119.8,16.8,72.9,4121.3
2023-01-04,,197.9,2.6,25.9,97.6,5.0,99.3,,,85.6,14.4,374.9,153.2,35.9,62.5,29.3,231.6,75.7,,313.4,522.2,3.6,7.5,2.1,2.1,92.6,8.6,158.0,299.6,2.0,314.2,234.5,3.8,373.1,45.1,124.3,16.8,75.3,4130.300000000001
2023-01-05,,197.1,2.6,26.3,99.1,5.2,100.2,,,85.6,14.4,382.3,150.5,36.2,62.1,30.3,229.7,75.7,,317.1,548.7,3.5,7.3,2.0,2.1,91.7,8.5,154.6,295.1,2.1,314.0,232.4,4.0,374.8,45.0,126.8,16.3,74.7,4158.500000000001
2023-01-06,,197.3,2.4,26.2,102.4,5.4,100.4,,,88.0,14.1,388.0,151.9,37.0,62.6,29.2,233.7,75.6,,317.0,546.5,3.4,6.8,2.0,2.1,89.1,8.6,146.5,294.1,2.0,316.6,225.9,3.8,378.6,44.4,127.8,15.2,72.8,4158.000000000001
2023-01-07,,196.7,2.3,26.0,101.7,5.2,100.0,,,84.6,14.0,398.2,150.1,36.3,63.8,29.1,229.7,76.1,,317.5,543.9,3.4,7.3,2.1,2.2,88.9,8.6,156.6,303.1,1.9,307.2,225.7,4.1,363.8,43.7,130.2,16.3,73.8,4154.700000000001
2023-01-08,,185.4,2.5,25.0,101.3,4.8,98.8,,,81.5,12.1,386.2,137.2,32.8,62.1,29.2,214.9,70.3,,320.3,522.2,3.3,7.3,2.0,2.2,89.9,7.8,152.7,315.5,1.6,283.7,221.2,3.9,371.4,43.7,118.7,17.6,74.6,4043.2000000000003
2023-01-09,,190.0,2.5,26.2,94.2,5.3,103.6,,,88.7,13.0,391.0,147.4,35.1,63.0,27.9,230.1,77.5,,322.1,532.0,3.3,7.2,2.1,2.1,86.1,8.2,154.5,299.9,1.7,296.4,226.9,4.4,374.3,42.6,129.7,17.6,73.5,4120.2
2023-01-10,,195.3,2.7,26.7,98.7,5.3,105.9,,,88.1,12.3,397.5,151.3,35.4,63.6,29.0,236.9,77.0,,329.3,543.4,3.2,7.2,2.1,2.0,87.7,8.0,153.6,296.3,2.0,302.5,228.5,3.8,380.1,42.0,131.9,13.9,73.0,4177.0
2023-01-11,,196.3,2.7,25.2,101.5,5.4,102.7,,,89.0,12.8,386.1,152.4,36.9,63.3,30.1,236.4,75.6,,326.1,544.1,3.1,7.2,2.1,1.9,89.0,8.5,158.0,309.8,2.0,311.1,227.2,4.0,378.6,42.7,131.5,13.8,75.4,4193.1
2023-01-12,,199.6,2.8,26.3,100.5,4.7,105.1,,,84.7,12.7,396.0,150.8,35.4,62.6,29.2,240.8,75.0,,325.4,549.3,3.4,7.4,2.2,2.1,93.6,8.5,152.1,301.9,2.0,312.2,232.6,4.4,361.2,42.7,132.0,14.3,75.1,4189.2
2023-01-13,,199.3,2.6,26.4,101.8,4.5,106.7,,,83.2,13.6,391.3,148.3,34.8,59.0,28.2,249.2,74.0,,328.0,547.0,3.4,7.3,2.1,2.1,101.1,8.6,146.7,282.8,2.0,311.2,234.5,3.9,350.9,43.0,133.9,15.2,75.0,4162.2
2023-01-14,,192.5,2.8,25.7,95.0,4.6,103.6,,,78.6,13.5,292.1,147.3,33.9,56.0,28.7,241.8,72.7,,323.9,541.4,3.4,7.5,2.2,2.1,96.2,8.3,148.0,297.9,1.9,294.5,227.9,3.5,355.2,43.6,134.6,15.6,74.0,4009.0999999999995
2023-01-15,,181.5,2.6,24.0,96.1,4.2,104.8,,,78.9,11.8,313.9,132.9,31.9,63.1,29.8,226.0,66.9,,314.1,521.8,3.3,7.2,2.1,2.2,99.2,6.9,144.4,297.4,1.7,244.2,218.0,3.4,347.8,42.0,120.5,16.2,72.0,3870.8999999999996
2023-01-16,,179.4,2.6,24.2,93.5,4.6,104.8,,,84.0,12.6,368.0,146.2,34.9,63.6,28.6,237.2,74.8,,317.2,534.9,3.5,7.3,2.1,2.2,101.7,6.5,158.1,301.3,2.1,233.5,224.3,3.8,358.8,44.2,129.7,16.1,72.8,4018.5
2023-01-17,,190.6,2.8,26.2,96.4,4.7,105.3,,,84.7,14.0,382.9,150.8,35.3,64.0,28.4,244.9,76.8,,324.2,545.8,3.5,7.3,2.3,2.1,92.0,6.6,163.0,301.0,2.1,251.1,230.7,3.9,363.1,45.4,135.1,15.9,74.4,4117.6
2023-01-18,,195.2,2.8,26.3,96.7,4.9,105.4,,,85.5,14.2,376.7,152.2,36.9,64.8,29.6,242.6,76.5,,326.3,548.4,3.6,7.5,2.3,2.1,91.2,7.0,162.2,306.4,2.0,285.5,235.1,3.9,370.0,45.4,136.8,16.7,73.8,4176.5
2023-01-19,,200.4,2.7,26.6,95.6,4.6,105.7,,,82.5,14.0,388.7,149.6,35.5,64.7,29.6,242.4,75.5,,322.5,549.0,3.5,7.4,2.3,2.1,91.9,8.1,157.3,301.3,2.1,298.9,236.6,4.0,362.4,45.6,136.1,15.6,74.9,4180.1
2023-01-20,,202.2,2.5,26.9,96.4,4.9,106.7,,,81.3,13.9,391.1,139.5,36.8,65.4,28.9,249.7,74.3,,326.2,547.5,3.6,7.4,2.3,2.1,96.2,8.3,151.2,302.6,2.1,309.0,236.6,3.9,354.2,42.4,136.9,17.4,74.6,4185.4
2023-01-21,,202.0,2.4,26.9,91.2,4.4,106.8,,,75.9,13.6,386.6,142.4,35.4,63.1,29.8,247.2,73.7,,316.1,548.9,3.5,7.3,2.2,2.1,100.7,8.4,150.8,307.4,2.0,305.2,233.7,3.9,338.9,43.5,136.4,17.6,75.0,4145.1
2023-01-22,,200.4,2.4,26.1,93.4,3.9,106.7,,,73.0,12.6,368.3,129.0,33.0,63.9,28.5,228.8,68.2,,308.3,530.1,3.4,7.1,2.2,2.2,97.3,7.8,148.4,307.3,1.7,290.3,228.9,3.8,328.9,40.5,127.5,17.2,74.3,4004.7
2023-01-23,,201.0,2.4,26.5,90.3,4.2,106.4,,,74.6,12.6,379.5,136.8,33.9,64.6,29.2,247.1,75.8,,304.9,544.5,3.5,7.3,2.0,2.2,103.0,7.5,151.9,306.3,2.0,304.9,240.4,3.8,319.6,42.7,133.7,17.0,74.1,4095.8999999999996
2023-01-24,,204.2,2.3,26.8,90.8,4.5,108.2,,,74.8,12.7,385.1,139.7,35.1,64.9,29.8,250.1,76.3,,301.7,551.4,3.4,7.2,2.0,2.1,111.6,8.2,146.0,306.2,2.0,300.9,220.6,3.9,296.9,42.4,139.0,17.1,74.6,4082.6999999999994
2023-01-25,,203.0,2.7,27.5,88.7,4.4,109.7,,,76.1,13.4,375.3,142.7,33.4,67.3,28.7,251.6,75.3,,276.6,547.9,3.5,7.1,2.2,2.1,109.1,8.5,141.3,305.8,2.0,312.7,227.1,4.1,299.4,42.3,142.7,16.9,74.7,4066.2999999999997
2023-01-26,,201.9,2.6,27.8,90.4,4.0,108.5,,,64.8,11.8,353.8,123.8,28.1,63.5,29.7,233.1,72.4,,258.3,492.8,3.3,6.8,2.1,2.1,102.9,7.6,128.3,298.9,1.5,287.0,232.9,4.0,303.8,35.5,130.1,16.1,73.0,3838.3
2023-01-27,,204.1,2.5,26.3,87.6,4.2,109.9,,,75.5,13.7,365.7,139.0,31.7,63.7,29.3,241.9,76.0,,272.5,527.6,3.3,6.9,2.1,2.2,105.0,8.2,143.3,300.5,1.9,305.9,234.1,3.8,306.6,40.6,135.4,15.2,73.6,3997.9999999999995
2023-01-28,,205.3,2.6,26.6,86.4,3.9,111.3,,,74.0,12.8,373.9,143.5,34.4,63.5,28.3,242.8,75.8,,281.1,545.6,3.3,7.1,2.1,2.1,104.1,8.4,144.2,301.1,1.9,316.0,232.7,3.8,311.1,42.5,135.4,14.9,74.4,4057.2000000000003
2023-01-29,,204.7,2.5,25.9,86.9,4.0,110.3,,,70.9,14.4,346.8,119.0,33.1,64.3,28.5,229.3,69.1,,286.3,540.4,3.1,6.9,2.1,2.1,104.4,8.0,137.4,252.1,1.5,293.6,235.6,3.7,301.1,41.0,127.6,15.5,73.7,3885.6
2023-01-30,,207.7,2.2,26.7,86.8,4.1,110.8,,,76.4,12.7,358.8,114.2,33.1,55.5,27.3,247.4,75.5,,272.5,553.3,3.2,6.8,2.0,2.2,103.1,8.4,131.1,236.4,1.9,310.5,234.7,3.9,288.6,40.7,135.2,17.1,74.5,3905.6
2023-01-31,,210.5,2.3,27.0,86.9,3.9,108.9,,,77.1,13.3,364.7,133.0,33.2,59.7,29.2,257.7,78.5,,277.7,565.1,3.2,6.8,2.0,2.1,103.0,8.5,140.0,261.0,1.9,315.6,240.1,3.9,304.2,41.8,140.5,17.3,76.2,4037.3
2023-02-01,,206.8,2.5,26.7,86.7,4.0,107.2,,,75.9,14.4,360.4,134.5,32.8,63.2,29.2,252.0,79.1,,285.6,560.0,3.2,7.0,2.0,2.1,103.9,8.5,144.1,271.1,1.8,304.2,238.5,4.0,311.1,40.7,139.4,17.5,74.5,4034.4
2023-02-02,,210.2,2.2,26.6,89.7,3.8,105.9,,,74.8,14.1,369.7,137.2,33.6,64.4,25.6,252.5,79.4,,284.0,561.6,3.1,6.8,2.0,2.1,101.8,8.2,145.9,280.2,1.8,302.7,241.6,3.9,314.9,41.4,146.7,17.4,73.9,4070.1
2023-02-03,,212.1,2.5,26.2,91.3,3.8,107.9,,,75.5,14.5,375.9,142.1,34.1,63.8,27.2,258.6,78.4,,288.9,559.9,3.1,6.8,2.0,2.1,97.1,8.4,147.8,283.2,1.9,299.4,245.9,3.9,323.1,42.5,146.7,17.8,72.8,4107.8
2023-02-04,,212.2,2.3,26.0,90.3,3.5,107.3,,,69.7,14.6,379.4,141.1,33.0,62.2,27.3,257.6,78.3,,292.9,561.5,2.8,7.0,2.0,2.1,98.2,8.3,142.5,287.0,1.7,292.7,235.6,3.9,318.6,41.5,143.1,16.8,73.8,4077.4
2023-02-05,,208.1,2.3,25.3,89.6,3.3,107.1,,,66.7,13.6,365.6,129.3,30.5,61.7,28.7,245.0,72.4,,294.6,548.4,3.0,7.0,1.9,2.1,98.1,7.7,144.8,286.7,1.5,268.1,234.9,3.7,315.7,38.9,133.7,17.4,73.8,3970.5999999999995
2023-02-06,,214.0,2.4,26.5,90.0,3.6,108.8,,,67.4,14.0,378.9,142.4,33.1,59.7,27.4,265.1,78.6,,298.2,565.0,3.1,7.2,2.0,2.2,100.3,8.4,144.9,293.9,1.9,297.8,233.8,3.9,320.5,40.9,144.5,16.4,73.8,4110.9
2023-02-07,,217.2,2.4,25.9,89.9,3.6,110.0,,,69.4,14.3,384.6,146.5,33.0,60.2,26.9,269.0,78.8,,301.5,572.5,3.1,7.2,2.1,2.1,99.4,8.5,146.8,296.5,1.9,307.4,234.1,4.1,326.5,41.4,144.9,16.8,74.7,4164.300000000001
2023-02-08,,219.0,2.7,25.9,89.1,3.6,112.0,,,70.0,13.0,384.5,148.6,34.5,61.4,27.3,271.9,79.7,,307.4,574.8,3.1,7.2,2.1,2.0,113.3,8.6,150.7,298.3,1.5,316.8,236.9,3.9,327.7,42.2,149.5,15.8,75.1,4221.3
2023-02-09,,219.7,2.8,26.5,88.1,3.6,112.6,,,67.6,13.6,389.9,148.4,33.5,60.9,28.0,271.9,81.3,,307.5,573.4,3.1,7.3,2.0,2.0,110.8,8.7,153.2,301.4,1.8,317.3,235.1,3.9,328.8,41.8,148.9,17.8,75.0,4229.299999999999
2023-02-10,,219.8,2.8,27.0,89.9,3.6,111.5,,,68.6,13.9,388.1,146.3,33.7,54.2,28.1,271.5,81.3,,308.6,549.1,3.1,7.2,2.1,2.1,100.3,8.7,151.2,305.9,1.9,318.5,250.8,3.9,329.6,41.1,147.8,18.4,73.9,4205.500000000001
2023-02-11,,216.8,2.8,25.9,88.5,3.4,111.8,,,65.6,14.1,389.9,143.1,33.7,61.8,27.1,269.4,79.2,,308.4,541.7,3.0,7.0,2.1,2.1,103.7,8.9,145.2,300.1,1.7,323.7,258.8,3.8,328.9,40.2,149.5,18.3,74.4,4195.500000000001
2023-02-12,,218.8,2.5,25.5,84.3,3.3,112.2,,,64.3,12.8,376.0,127.9,31.6,59.6,28.1,251.1,72.1,,305.1,526.4,2.9,6.7,1.9,2.1,110.6,8.2,147.9,303.6,1.6,288.4,270.4,3.8,308.5,36.7,144.0,17.7,74.1,4069.9
2023-02-13,,220.0,2.6,26.0,84.3,3.6,111.4,,,67.4,13.8,387.8,133.9,33.1,61.3,28.1,267.4,78.7,,307.1,542.9,3.0,6.9,2.0,2.1,105.0,8.5,147.2,302.6,1.9,314.9,274.6,3.7,299.7,40.1,147.0,18.4,74.8,4161.999999999999
